id,kode_accurate,woo_product_id,woo_sku_full,woo_name,is_active,created_at,updated_at,confidence_score,match_method,woo_variation_id,needs_review,triggered_by
4532,101023,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4533,100127,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4534,100054,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4535,100943,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4536,100951,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4537,100952,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4538,100953,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4539,100950,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4540,100954,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4541,100957,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4542,100956,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4543,100425,0,,IGNORED,false,2026-07-08 10:06:46.023549+00,2026-07-08 10:06:46.023549+00,100,auto_ignore,,false,
4544,100962,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4545,101032,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4546,100958,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4547,100959,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4548,100960,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4549,101031,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4550,100944,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4551,100293,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4552,101074,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4553,101075,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4554,101076,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4555,101077,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4556,101078,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4557,100348,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4558,100349,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4559,100350,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4560,100351,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4561,100352,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4562,100305,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4563,101060,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4564,101061,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4565,101062,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4566,101063,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4567,100457,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4568,100686,0,,IGNORED,false,2026-07-08 10:06:46.73056+00,2026-07-08 10:06:46.73056+00,100,auto_ignore,,false,
4569,101104,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4570,101070,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4571,101068,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4572,101199,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4573,101198,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4574,101197,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4575,101035,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4576,100767,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4577,101256,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4578,101569,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4579,101201,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4580,101207,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4581,101209,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4582,101196,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4583,101205,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4584,101174,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4585,101175,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4586,101177,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4587,101176,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4588,101178,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4589,100269,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4590,100270,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4591,100266,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4592,100267,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4593,100268,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4594,100905,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4595,100906,0,,IGNORED,false,2026-07-08 10:06:47.245958+00,2026-07-08 10:06:47.245958+00,100,auto_ignore,,false,
4596,100911,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4597,100264,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4598,100265,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4599,100901,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4600,100902,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4601,100908,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4602,100261,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4603,100899,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4604,100900,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4605,100262,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4606,100022,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4607,100963,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4608,101247,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4609,101246,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4610,101251,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4611,101228,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4612,101241,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4613,100888,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4614,101064,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4615,101066,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4616,101058,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4617,101059,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4618,100301,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4619,100303,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4620,100302,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4621,100887,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4622,101126,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4623,100890,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4624,101243,0,,IGNORED,false,2026-07-08 10:06:47.733735+00,2026-07-08 10:06:47.733735+00,100,auto_ignore,,false,
4625,100069,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4626,100072,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4627,101054,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4628,101327,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4629,101564,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4630,101010,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4631,101294,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4632,100780,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4633,100766,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4634,100721,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4635,100132,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4636,101433,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4637,100449,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4638,100448,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4639,100024,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4640,100785,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4641,101432,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4642,101471,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4643,101472,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4644,101473,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4645,101474,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4646,100154,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4647,100155,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4648,100292,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4649,100291,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4650,100716,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4651,100715,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4652,101106,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4653,101107,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4654,101108,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4655,101549,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4656,101550,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4657,100793,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4658,100119,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4659,101454,0,,IGNORED,false,2026-07-08 10:06:48.097168+00,2026-07-08 10:06:48.097168+00,100,auto_ignore,,false,
4660,101455,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4661,101452,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4662,101453,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4663,101457,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4664,101458,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4665,100855,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4666,101212,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4667,101213,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4668,100770,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4669,100771,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4670,100937,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4671,100936,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4672,101451,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4673,101450,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4674,101342,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4675,101341,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4676,101343,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4677,101449,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4678,101448,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4679,101547,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4680,101380,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4681,101378,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4682,100745,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4683,100011,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4684,101244,0,,IGNORED,false,2026-07-08 10:06:48.47215+00,2026-07-08 10:06:48.47215+00,100,auto_ignore,,false,
4685,100299,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4686,100300,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4687,101125,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4688,100893,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4689,100046,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4690,100320,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4691,101185,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4692,101539,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4693,100748,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4694,100207,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4695,100427,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4696,100342,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4697,101315,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4698,101288,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4699,100015,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4700,100589,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4701,101313,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4702,100466,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4703,100467,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4704,101296,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4705,100116,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4706,100115,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4707,101554,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4708,101156,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4709,100396,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4710,100415,0,,IGNORED,false,2026-07-08 10:06:49.216681+00,2026-07-08 10:06:49.216681+00,100,auto_ignore,,false,
4711,100413,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4712,100246,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4713,100245,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4714,101151,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4715,101231,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4716,100032,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4717,100627,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4718,101015,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4719,100202,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4720,100983,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4721,101014,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4722,100036,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4723,100143,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4724,100144,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4725,100147,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4726,100971,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4727,100640,0,,IGNORED,false,2026-07-08 10:06:49.539115+00,2026-07-08 10:06:49.539115+00,100,auto_ignore,,false,
4728,100366,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4729,100367,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4730,100365,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4731,100680,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4732,100327,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4733,101089,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4734,100372,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4735,100373,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4736,100374,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4737,101091,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4738,100647,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4739,101081,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4740,100339,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4741,100340,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
4742,101101,0,,IGNORED,false,2026-07-08 10:06:50.007054+00,2026-07-08 10:06:50.007054+00,100,auto_ignore,,false,
